,drug_1,drug_2,context,label
170233,11683,1546,UACC62,0
170234,11683,1546,NCI-H522,0
170235,11683,1546,U251,0
170236,11683,1546,SW-620,0
170237,11683,1546,SR,0
170238,11683,1546,PC-3,0
170241,25136944,2123,LOX IMVI,0
170242,25136944,2123,KM12,0
170245,25136944,2123,RPMI-8226,0
170246,25136944,2123,HCT116,0
170250,25136944,2123,SK-MEL-2,0
170253,25136944,2123,UACC62,0
170255,3950,1546,HCT116,0
170256,3950,1546,IGROV1,1
170257,3950,1546,A498,0
170258,3950,1546,786-0,0
170259,3950,1546,A549,0
170262,3950,1546,DU-145,0
170264,3950,1546,NCI-H226,0
170266,3950,1546,MALME-3M,0
170267,3950,1546,MOLT-4,0
170268,3950,1546,MCF7,0
170269,3950,1546,NCIH23,0
170270,3950,1546,MDA-MB-468,0
170272,3950,1546,UACC62,0
170273,3950,1546,NCI-H522,0
170274,3950,1546,SK-OV-3,0
170276,3950,1546,SW-620,0
170277,3950,1546,U251,0
170278,3950,1546,MDA-MB-231,0
170279,3950,1546,OVCAR3,0
170281,3950,1546,PC-3,0
170284,25126798,2187,LOX IMVI,0
170285,25126798,2187,MALME-3M,1
170286,25126798,2187,NCIH23,0
170287,25126798,2187,MCF7,1
170288,25126798,2187,NCI-H460,0
170289,25126798,2187,OVCAR-4,0
170291,25126798,2187,OVCAR-8,1
170292,25126798,2187,RPMI-8226,1
170293,25126798,2187,A549,0
170294,25126798,2187,A498,0
170296,25126798,2187,IGROV1,1
170298,25126798,2187,SK-MEL-2,1
170300,25126798,2187,MDA-MB-231,0
170301,25126798,2187,UACC-257,1
170302,25126798,2187,NCI-H522,0
170303,9854073,2187,SK-MEL-28,0
170306,9854073,2187,SK-MEL-2,0
170307,9854073,2187,NCI-H522,1
170309,9854073,2187,SR,0
170311,9854073,2187,SNB-19,0
170313,9854073,2187,KM12,0
170314,9854073,2187,HCT116,0
170315,9854073,2187,HCT-15,0
170318,3081361,2187,SW-620,0
170319,3081361,2187,SR,0
170320,3081361,2187,U251,0
170321,3081361,2187,SK-OV-3,0
170322,3081361,2187,SNB-19,1
170325,3081361,2187,UACC62,0
170328,3081361,2187,PC-3,0
170329,3081361,2187,MDA-MB-231,0
170330,3081361,2187,SK-MEL-28,1
170331,3081361,2187,OVCAR3,1
170334,3081361,2187,786-0,0
170336,3081361,2187,HCT-15,0
170338,3081361,2187,HCT116,0
170339,3081361,2187,NCIH23,0
170340,3081361,2187,MALME-3M,1
170341,3081361,2187,LOX IMVI,0
170342,3081361,2187,RPMI-8226,1
170344,3081361,2187,NCI-H226,0
170345,3081361,2187,NCI-H460,0
170346,25136944,3950,ACHN,0
170347,25136944,3950,A549,0
170348,25136944,3950,A498,0
170349,25136944,3950,786-0,0
170352,25136944,3950,HCT116,0
170353,25136944,3950,HCT-15,0
170355,25136944,3950,HT29,0
170358,25136944,3950,MALME-3M,0
170359,25136944,3950,KM12,0
170360,25136944,3950,K-562,0
170361,25136944,3950,NCIH23,0
170363,25136944,3950,MOLT-4,0
170364,25136944,3950,MCF7,0
170365,25136944,3950,OVCAR-4,0
170366,25136944,3950,NCI-H460,0
170367,25136944,3950,NCI-H226,0
170369,25136944,3950,RPMI-8226,0
170370,25136944,3950,OVCAR-8,0
170372,25136944,3950,SNB-19,0
170373,25136944,3950,U251,0
170374,25136944,3950,SW-620,0
170375,25136944,3950,BT-549,0
170377,25136944,3950,MDA-MB-468,0
170378,25136944,3950,UACC62,0
170380,25136944,3950,PC-3,0
170381,25136944,3950,SK-MEL-5,0
170385,25136944,3950,SK-MEL-2,0
170386,25136944,3950,SK-MEL-28,0
170387,25136944,3950,MDA-MB-231,0
170389,6450551,2187,SK-MEL-2,0
170393,6450551,2187,T-47D,1
170396,6450551,2187,UACC62,0
170398,6450551,2187,U251,0
170399,6450551,2187,UACC-257,1
170400,6450551,2187,NCI-H226,0
170402,6450551,2187,NCI-H460,0
170403,6450551,2187,OVCAR-4,0
170404,6450551,2187,OVCAR-8,1
170406,6450551,2187,KM12,0
170407,6450551,2187,MALME-3M,1
170409,6450551,2187,NCIH23,0
170410,6450551,2187,HCT116,0
170413,6450551,2187,A498,0
170414,6450551,2187,A549,0
170416,6450551,2187,COLO 205,1
170418,11626560,2187,NCI-H226,0
170419,11626560,2187,NCI-H460,0
170420,11626560,2187,OVCAR-4,0
170421,11626560,2187,KM12,0
170425,11626560,2187,HCT-15,1
170426,11626560,2187,HCT116,0
170429,11626560,2187,786-0,1
170430,11626560,2187,A549,0
170431,11626560,2187,MDA-MB-231,0
170432,11626560,2187,OVCAR3,1
170433,11626560,2187,SK-MEL-28,1
170434,11626560,2187,SK-MEL-2,0
170437,11626560,2187,PC-3,0
170439,11626560,2187,T-47D,1
170440,11626560,2187,U251,0
170441,11626560,2187,UACC-257,1
170446,24776445,2187,HCT116,0
170447,24776445,2187,786-0,0
170449,24776445,2187,DU-145,1
170450,24776445,2187,NCI-H226,1
170451,24776445,2187,OVCAR-4,1
170452,24776445,2187,NCI-H460,0
170454,24776445,2187,KM12,0
170455,24776445,2187,K-562,1
170456,24776445,2187,NCIH23,0
170457,24776445,2187,MDA-MB-468,0
170458,24776445,2187,BT-549,1
170460,24776445,2187,SK-OV-3,0
170462,24776445,2187,SNB-19,1
170463,24776445,2187,UACC-257,1
170464,24776445,2187,U251,0
170465,24776445,2187,MDA-MB-231,0
170466,24776445,2187,OVCAR3,0
170467,24776445,2187,SK-MEL-5,1
170469,24776445,2187,PC-3,0
170472,3085106,1546,MALME-3M,0
170473,3085106,1546,LOX IMVI,0
170474,3085106,1546,KM12,0
170475,3085106,1546,NCIH23,0
170477,3085106,1546,MOLT-4,0
170478,3085106,1546,NCI-H460,0
170479,3085106,1546,RPMI-8226,0
170480,3085106,1546,ACHN,0
170481,3085106,1546,A549,0
170482,3085106,1546,A498,0
170483,3085106,1546,786-0,0
170484,3085106,1546,COLO 205,0
170486,3085106,1546,HCT116,0
170487,3085106,1546,HCT-15,0
170488,3085106,1546,HT29,0
170492,3085106,1546,PC-3,0
170496,3085106,1546,OVCAR3,0
170498,3085106,1546,SNB-19,0
170499,3085106,1546,SK-OV-3,0
170500,3085106,1546,U251,0
170501,3085106,1546,SW-620,0
170503,3085106,1546,T-47D,0
170504,3085106,1546,UACC62,0
170508,42611257,2187,SNB-19,1
170509,42611257,2187,SR,0
170510,42611257,2187,UACC-257,0
170511,42611257,2187,U251,0
170512,42611257,2187,BT-549,1
170515,42611257,2187,UACC62,1
170516,42611257,2187,NCI-H522,0
170517,42611257,2187,SK-MEL-5,0
170518,42611257,2187,PC-3,1
170521,42611257,2187,MDA-MB-231,1
170522,42611257,2187,HS 578T,1
170523,42611257,2187,SK-MEL-28,0
170524,42611257,2187,A498,0
170525,42611257,2187,ACHN,0
170527,42611257,2187,DU-145,1
170528,42611257,2187,HCT-15,1
170532,42611257,2187,HT29,1
170533,42611257,2187,MOLT-4,1
170534,42611257,2187,RPMI-8226,1
170535,42611257,2187,OVCAR-8,1
170536,42611257,2187,SF-295,0
170539,439525,9703,NCI-H522,0
170541,439525,9703,SNB-19,0
170544,439525,9703,UACC-257,0
170545,439525,9703,SW-620,0
170546,439525,9703,OVCAR3,0
170549,439525,9703,HCT116,0
170550,439525,9703,786-0,0
170552,439525,9703,COLO 205,0
170553,439525,9703,OVCAR-4,0
170554,439525,9703,SF-295,0
170555,439525,9703,LOX IMVI,0
170556,439525,9703,MALME-3M,0
170557,439525,9703,K-562,0
170558,439525,9703,KM12,0
170560,439525,9703,NCIH23,0
170561,439525,9703,MCF7,0
170562,439525,9703,MOLT-4,0
170563,132971,2187,SK-MEL-5,0
170564,132971,2187,PC-3,0
170566,132971,2187,SK-MEL-2,1
170569,132971,2187,MDA-MB-231,0
170570,132971,2187,SK-MEL-28,0
170571,132971,2187,OVCAR3,0
170572,132971,2187,SNB-19,0
170573,132971,2187,SR,0
170574,132971,2187,U251,0
170575,132971,2187,BT-549,0
170577,132971,2187,UACC62,0
170578,132971,2187,KM12,0
170579,132971,2187,K-562,1
170580,132971,2187,LOX IMVI,1
170582,132971,2187,OVCAR-8,0
170584,132971,2187,A549,0
170587,132971,2187,HCT116,0
170588,132971,2187,HT29,1
170589,216326,2187,OVCAR-4,0
170591,216326,2187,NCI-H226,0
170592,216326,2187,SF-295,0
170593,216326,2187,OVCAR-8,0
170594,216326,2187,MALME-3M,1
170595,216326,2187,LOX IMVI,0
170596,216326,2187,KM12,0
170597,216326,2187,K-562,0
170599,216326,2187,MCF7,0
170600,216326,2187,HCT116,0
170601,216326,2187,HCT-15,1
170603,216326,2187,IGROV1,0
170604,216326,2187,ACHN,0
170605,216326,2187,A549,0
170606,216326,2187,A498,0
170607,216326,2187,COLO 205,0
170609,216326,2187,SK-MEL-28,0
170610,216326,2187,OVCAR3,0
170615,216326,2187,SK-MEL-2,0
170616,216326,2187,BT-549,0
170618,216326,2187,T-47D,0
170619,216326,2187,MDA-MB-468,0
170620,216326,2187,UACC62,0
170621,216326,2187,NCI-H522,0
170624,216326,2187,SNB-19,0
170625,216326,2187,SK-OV-3,0
170627,216326,2187,UACC-257,1
170628,216326,2187,SW-620,0
170629,4212,545,SK-MEL-2,0
170633,4212,545,SK-MEL-5,0
170635,4212,545,PC-3,0
170637,4212,545,MDA-MB-231,0
170638,4212,545,OVCAR3,0
170639,4212,545,SK-MEL-28,0
170640,4212,545,SR,0
170641,4212,545,SW-620,0
170642,4212,545,U251,0
170644,4212,545,SK-OV-3,0
170645,4212,545,SNB-19,0
170649,4212,545,NCI-H522,0
170650,4212,545,UACC62,0
170651,4212,545,T-47D,0
170653,4212,545,BT-549,0
170654,4212,545,MCF7,0
170655,4212,545,MOLT-4,0
170656,4212,545,NCIH23,0
170657,4212,545,K-562,0
170658,4212,545,MALME-3M,0
170659,4212,545,OVCAR-8,0
170660,4212,545,RPMI-8226,0
170662,4212,545,SF-295,0
170663,4212,545,NCI-H226,0
170665,4212,545,NCI-H460,0
170666,4212,545,OVCAR-4,0
170668,4212,545,COLO 205,0
170669,4212,545,DU-145,0
170671,4212,545,786-0,0
170672,4212,545,A498,0
170673,4212,545,A549,0
170674,4212,545,ACHN,0
170677,4212,545,IGROV1,0
170679,4212,545,HCT-15,0
170680,4212,545,HCT116,0
170682,11525740,2187,ACHN,0
170683,11525740,2187,A549,0
170685,11525740,2187,HCT-15,1
170686,11525740,2187,HCT116,0
170687,11525740,2187,IGROV1,0
170688,11525740,2187,K-562,1
170690,11525740,2187,OVCAR-4,0
170691,11525740,2187,SF-295,0
170694,11525740,2187,U251,0
170695,11525740,2187,BT-549,1
170698,11525740,2187,UACC62,0
170699,11525740,2187,NCI-H522,0
170700,11525740,2187,PC-3,0
170703,11525740,2187,HS 578T,1
170704,11525740,2187,OVCAR3,1
170705,25126798,3085106,HCT116,0
170707,25126798,3085106,HCT-15,0
170708,25126798,3085106,HT29,0
170710,25126798,3085106,A549,0
170711,25126798,3085106,DU-145,1
170714,25126798,3085106,OVCAR-4,0
170715,25126798,3085106,SF-295,1
170716,25126798,3085106,K-562,1
170717,25126798,3085106,KM12,1
170718,25126798,3085106,NCIH23,1
170719,25126798,3085106,MOLT-4,1
170720,25126798,3085106,NCI-H522,1
170722,25126798,3085106,SK-OV-3,1
170723,25126798,3085106,SR,0
170724,25126798,3085106,SW-620,0
170725,24776445,3085106,KM12,1
170726,24776445,3085106,LOX IMVI,1
170727,24776445,3085106,MOLT-4,1
170728,24776445,3085106,NCIH23,1
170730,24776445,3085106,NCI-H460,1
170731,24776445,3085106,OVCAR-8,1
170732,24776445,3085106,SF-295,1
170733,24776445,3085106,A498,1
170736,24776445,3085106,DU-145,1
170738,24776445,3085106,HCT116,1
170740,24776445,3085106,PC-3,1
170741,24776445,3085106,SK-MEL-2,1
170742,24776445,3085106,MDA-MB-231,1
170743,24776445,3085106,SNB-19,1
170744,24776445,3085106,U251,1
170745,24776445,3085106,BT-549,1
170746,24776445,3085106,UACC62,1
170747,24776445,3085106,NCI-H522,1
170750,11626560,3085106,786-0,1
170751,11626560,3085106,A498,1
170752,11626560,3085106,ACHN,1
170754,11626560,3085106,DU-145,1
170756,11626560,3085106,NCI-H460,1
170757,11626560,3085106,OVCAR-4,0
170758,11626560,3085106,SF-295,1
170759,11626560,3085106,K-562,1
170760,11626560,3085106,KM12,1
170761,11626560,3085106,MOLT-4,1
170762,11626560,3085106,NCIH23,1
170763,11626560,3085106,MDA-MB-468,1
170764,11626560,3085106,NCI-H522,1
170765,11626560,3085106,UACC62,1
170767,11626560,3085106,SK-OV-3,1
170768,11626560,3085106,SNB-19,1
170770,11626560,3085106,SR,1
170771,11626560,3085106,SK-MEL-2,1
170773,6450551,3085106,SR,0
170774,6450551,3085106,SNB-19,1
170777,6450551,3085106,NCI-H522,1
170778,6450551,3085106,UACC62,1
170779,6450551,3085106,COLO 205,0
170783,6450551,3085106,MOLT-4,1
170784,6450551,3085106,K-562,1
170785,6450551,3085106,KM12,1
170786,6450551,3085106,SF-295,1
170787,6450551,3085106,NCI-H226,0
170788,6450551,3085106,NCI-H460,1
170789,6450551,3085106,OVCAR-4,0
170790,3081361,3085106,MDA-MB-231,1
170792,3081361,3085106,SK-MEL-2,1
170794,3081361,3085106,NCI-H522,1
170795,3081361,3085106,MDA-MB-468,1
170796,3081361,3085106,SW-620,1
170797,3081361,3085106,SK-OV-3,1
170799,3081361,3085106,SNB-19,1
170800,3081361,3085106,SF-295,1
170802,3081361,3085106,NCI-H460,1
170803,3081361,3085106,NCIH23,1
170805,3081361,3085106,KM12,1
170806,3081361,3085106,LOX IMVI,1
170809,3081361,3085106,IGROV1,1
170810,3081361,3085106,HT29,1
170811,3081361,3085106,HCT-15,1
170814,3081361,3085106,DU-145,1
170815,3081361,3085106,786-0,1
170816,3081361,3085106,A549,1
170817,9854073,3085106,OVCAR-4,0
170818,9854073,3085106,NCI-H460,1
170820,9854073,3085106,NCI-H226,0
170821,9854073,3085106,SF-295,1
170823,9854073,3085106,OVCAR-8,1
170824,9854073,3085106,MALME-3M,0
170825,9854073,3085106,LOX IMVI,0
170826,9854073,3085106,KM12,1
170827,9854073,3085106,K-562,0
170828,9854073,3085106,NCIH23,0
170830,9854073,3085106,MOLT-4,1
170831,9854073,3085106,MCF7,1
170833,9854073,3085106,HCT116,1
170834,9854073,3085106,HCT-15,1
170835,9854073,3085106,IGROV1,1
170838,9854073,3085106,A549,1
170839,9854073,3085106,A498,1
170840,9854073,3085106,786-0,1
170842,9854073,3085106,SK-MEL-28,1
170843,9854073,3085106,OVCAR3,0
170844,9854073,3085106,MDA-MB-231,1
170846,9854073,3085106,PC-3,1
170847,9854073,3085106,SK-MEL-5,0
170849,9854073,3085106,SK-MEL-2,1
170850,9854073,3085106,BT-549,1
170852,9854073,3085106,MDA-MB-468,1
170854,9854073,3085106,SNB-19,1
170855,9854073,3085106,SK-OV-3,1
170856,9854073,3085106,U251,0
170857,9854073,3085106,SW-620,0
170858,9854073,3085106,SR,1
170859,216326,3085106,DU-145,0
170861,216326,3085106,A549,0
170864,216326,3085106,MOLT-4,0
170865,216326,3085106,LOX IMVI,1
170866,216326,3085106,SF-295,1
170867,216326,3085106,RPMI-8226,0
170868,216326,3085106,OVCAR-8,0
170869,216326,3085106,SW-620,0
170870,216326,3085106,BT-549,1
170871,216326,3085106,OVCAR3,0
170872,132971,3085106,MDA-MB-468,1
170873,132971,3085106,NCI-H522,1
170874,132971,3085106,SK-OV-3,1
170876,132971,3085106,SNB-19,1
170877,132971,3085106,SK-MEL-2,1
170880,132971,3085106,HCT-15,1
170881,132971,3085106,HCT116,1
170882,132971,3085106,786-0,1
170883,132971,3085106,RPMI-8226,1
170884,132971,3085106,OVCAR-8,1
170885,132971,3085106,SF-295,1
170886,132971,3085106,KM12,1
170887,132971,3085106,K-562,1
170888,132971,3085106,LOX IMVI,0
170889,132971,3085106,MOLT-4,1
170890,132971,3085106,MCF7,1
170893,42611257,3085106,SK-MEL-2,1
170895,42611257,3085106,T-47D,1
170896,42611257,3085106,MDA-MB-468,1
170898,42611257,3085106,UACC62,1
170899,42611257,3085106,NCI-H522,1
170900,42611257,3085106,SNB-19,1
170901,42611257,3085106,SR,1
170902,42611257,3085106,UACC-257,1
170903,42611257,3085106,NCI-H226,1
170904,42611257,3085106,KM12,1
170905,42611257,3085106,MALME-3M,1
170906,42611257,3085106,LOX IMVI,1
170907,42611257,3085106,HT29,1
170908,42611257,3085106,A498,1
170909,42611257,3085106,786-0,1
170910,42611257,3085106,ACHN,1
170911,11525740,3085106,SF-295,1
170920,4212,2123,HCT-15,0
170923,4212,2123,NCIH23,0
170924,4212,2123,NCI-H226,0
170928,135410875,57469,SK-MEL-2,0
170930,135410875,57469,SK-MEL-5,0
170931,135410875,57469,HS 578T,0
170932,135410875,57469,UACC-257,0
170933,135410875,57469,SR,1
170934,135410875,57469,NCI-H522,0
170936,135410875,57469,T-47D,0
170937,135410875,57469,NCIH23,1
170939,135410875,57469,KM12,0
170940,135410875,57469,K-562,0
170941,135410875,57469,OVCAR-8,0
170942,135410875,57469,NCI-H460,0
170944,135410875,57469,NCI-H226,0
170945,135410875,57469,DU-145,1
170946,11525740,5035,SF-295,0
170948,11525740,5035,RPMI-8226,1
170949,11525740,5035,NCI-H226,1
170950,11525740,5035,NCIH23,1
170952,11525740,5035,MOLT-4,1
170953,11525740,5035,LOX IMVI,0
170954,11525740,5035,KM12,1
170955,11525740,5035,K-562,1
170958,11525740,5035,HCT116,1
170959,11525740,5035,DU-145,1
170961,11525740,5035,786-0,1
170962,11525740,5035,SK-MEL-28,1
170963,11525740,5035,OVCAR3,1
170964,11525740,5035,HS 578T,1
170966,11525740,5035,SK-MEL-2,1
170968,11525740,5035,PC-3,0
170970,11525740,5035,UACC62,1
170971,11525740,5035,NCI-H522,1
170974,11525740,5035,BT-549,1
170976,11525740,5035,T-47D,1
170977,11525740,5035,MDA-MB-468,1
170978,11525740,5035,UACC-257,1
170979,11525740,5035,U251,1
170980,11525740,5035,SR,0
170981,11525740,5035,SNB-19,1
170982,11525740,5035,SK-OV-3,1
170984,42611257,5035,OVCAR3,1
170985,42611257,5035,MDA-MB-231,1
170986,42611257,5035,HS 578T,1
170988,42611257,5035,SK-MEL-2,1
170989,42611257,5035,PC-3,1
170990,42611257,5035,NCI-H522,1
170991,42611257,5035,BT-549,1
170992,42611257,5035,T-47D,1
170993,42611257,5035,MDA-MB-468,1
170994,42611257,5035,UACC-257,1
170995,42611257,5035,SR,0
170997,42611257,5035,SNB-19,1
170998,42611257,5035,SK-OV-3,1
171001,42611257,5035,RPMI-8226,1
171002,42611257,5035,OVCAR-8,1
171003,42611257,5035,OVCAR-4,1
171004,42611257,5035,NCI-H460,1
171006,42611257,5035,NCI-H226,1
171008,42611257,5035,MCF7,1
171009,42611257,5035,MALME-3M,1
171010,42611257,5035,LOX IMVI,1
171011,42611257,5035,K-562,1
171013,42611257,5035,HCT116,1
171015,42611257,5035,DU-145,1
171017,42611257,5035,ACHN,1
171018,42611257,5035,A549,1
171021,25136944,68740,HT29,0
171022,25136944,68740,IGROV1,0
171024,25136944,68740,HCT-15,0
171025,25136944,68740,HCT116,0
171027,25136944,68740,DU-145,0
171028,25136944,68740,786-0,0
171029,25136944,68740,A498,0
171030,25136944,68740,A549,0
171031,25136944,68740,ACHN,0
171032,25136944,68740,OVCAR-8,0
171033,25136944,68740,RPMI-8226,0
171035,25136944,68740,SF-295,0
171036,25136944,68740,NCI-H226,0
171038,25136944,68740,NCI-H460,0
171039,25136944,68740,OVCAR-4,0
171040,25136944,68740,MCF7,0
171041,25136944,68740,MOLT-4,0
171042,25136944,68740,K-562,0
171043,25136944,68740,KM12,0
171044,25136944,68740,LOX IMVI,0
171045,25136944,68740,MALME-3M,0
171048,25136944,68740,NCI-H522,0
171049,25136944,68740,UACC62,0
171050,25136944,68740,MDA-MB-468,0
171051,25136944,68740,T-47D,0
171053,25136944,68740,BT-549,0
171054,25136944,68740,SR,0
171055,25136944,68740,SW-620,0
171056,25136944,68740,U251,0
171057,25136944,68740,UACC-257,0
171059,25136944,68740,SK-OV-3,0
171060,25136944,68740,SNB-19,0
171062,25136944,68740,HS 578T,0
171063,25136944,68740,MDA-MB-231,0
171064,25136944,68740,OVCAR3,0
171065,25136944,68740,SK-MEL-28,0
171066,25136944,68740,SK-MEL-2,0
171072,132971,5035,IGROV1,0
171073,132971,5035,HT29,1
171077,132971,5035,HCT116,1
171079,132971,5035,DU-145,1
171080,132971,5035,COLO 205,1
171082,132971,5035,A498,1
171083,132971,5035,SF-295,0
171085,132971,5035,OVCAR-8,1
171086,132971,5035,OVCAR-4,0
171087,132971,5035,NCI-H460,1
171089,132971,5035,NCI-H226,1
171090,132971,5035,NCIH23,1
171092,132971,5035,MCF7,1
171093,132971,5035,MALME-3M,1
171094,132971,5035,LOX IMVI,0
171095,132971,5035,K-562,1
171096,132971,5035,NCI-H522,1
171099,132971,5035,BT-549,1
171101,132971,5035,T-47D,1
171102,132971,5035,SR,0
171104,132971,5035,SNB-19,1
171105,132971,5035,SK-OV-3,1
171106,132971,5035,SK-MEL-28,1
171107,132971,5035,HS 578T,1
171108,132971,5035,SK-MEL-2,1
171110,25136944,77082,MDA-MB-231,0
171111,25136944,77082,HS 578T,0
171114,25136944,77082,PC-3,0
171119,25136944,77082,UACC62,0
171120,25136944,77082,SNB-19,0
171121,25136944,77082,SR,0
171122,25136944,77082,OVCAR-4,0
171123,25136944,77082,NCI-H460,0
171124,25136944,77082,SF-295,0
171125,25136944,77082,K-562,0
171126,25136944,77082,MOLT-4,1
171127,25136944,77082,MCF7,0
171129,25136944,77082,HCT-15,0
171131,25136944,77082,HCT116,0
171132,25136944,77082,IGROV1,0
171133,25136944,77082,A498,0
171134,25136944,77082,786-0,0
171135,25136944,77082,ACHN,0
171136,25136944,77082,A549,0
171139,123631,5311,RPMI-8226,0
171140,123631,5311,SF-295,0
171141,123631,5311,OVCAR-4,0
171142,123631,5311,NCIH23,0
171143,123631,5311,KM12,1
171144,123631,5311,LOX IMVI,0
171145,123631,5311,IGROV1,0
171148,123631,5311,HCT116,0
171151,123631,5311,A498,0
171152,123631,5311,ACHN,1
171153,123631,5311,A549,1
171154,123631,5311,MDA-MB-231,1
171155,123631,5311,HS 578T,0
171156,123631,5311,SK-MEL-2,0
171158,123631,5311,PC-3,1
171160,123631,5311,NCI-H522,1
171161,123631,5311,T-47D,0
171163,123631,5311,SW-620,0
171164,123631,5311,SR,1
171165,123631,5311,U251,0
171166,123631,5311,SK-OV-3,0
171168,60198,5311,T-47D,0
171169,60198,5311,BT-549,1
171171,60198,5311,SK-OV-3,0
171173,60198,5311,SNB-19,0
171174,60198,5311,SW-620,0
171175,60198,5311,SR,1
171176,60198,5311,U251,0
171177,60198,5311,MDA-MB-231,1
171180,60198,5311,SK-MEL-2,0
171182,60198,5311,HCT-15,1
171183,60198,5311,IGROV1,1
171187,60198,5311,OVCAR-4,0
171188,60198,5311,RPMI-8226,0
171190,60198,5311,KM12,1
171191,60198,5311,K-562,1
171192,60198,5311,MALME-3M,1
171193,60198,5311,LOX IMVI,0
171194,60198,5311,MOLT-4,1
171195,60198,5311,MCF7,0
171199,135410875,68740,IGROV1,0
171200,135410875,68740,786-0,0
171201,135410875,68740,ACHN,0
171202,135410875,68740,A549,0
171205,135410875,68740,OVCAR-4,0
171206,135410875,68740,NCI-H460,0
171207,135410875,68740,SF-295,0
171208,135410875,68740,KM12,0
171209,135410875,68740,K-562,0
171210,135410875,68740,MCF7,0
171211,135410875,68740,NCIH23,0
171213,135410875,68740,T-47D,0
171214,135410875,68740,MDA-MB-468,0
171215,135410875,68740,BT-549,0
171219,135410875,68740,UACC62,0
171220,135410875,68740,NCI-H522,0
171222,135410875,68740,SNB-19,0
171223,135410875,68740,SW-620,1
171224,135410875,68740,SR,0
171225,135410875,68740,MDA-MB-231,0
171226,135410875,68740,HS 578T,0
171227,135410875,68740,SK-MEL-5,0
171230,135410875,68740,SK-MEL-2,0
171232,135410875,77082,786-0,0
171233,135410875,77082,A549,0
171235,135410875,77082,HCT-15,0
171239,135410875,77082,HT29,0
171240,135410875,77082,K-562,0
171241,135410875,77082,KM12,0
171242,135410875,77082,LOX IMVI,0
171243,135410875,77082,MALME-3M,0
171245,135410875,77082,NCI-H226,0
171246,135410875,77082,OVCAR-4,0
171247,135410875,77082,OVCAR-8,1
171249,135410875,77082,SF-295,0
171251,135410875,77082,SK-OV-3,0
171252,135410875,77082,SNB-19,0
171253,135410875,77082,SW-620,1
171254,135410875,77082,U251,0
171255,135410875,77082,MDA-MB-468,0
171256,135410875,77082,T-47D,0
171259,135410875,77082,PC-3,0
171261,135410875,77082,SK-MEL-2,0
171265,135410875,77082,HS 578T,0
171266,135410875,77082,MDA-MB-231,0
171267,135410875,77082,OVCAR3,0
171268,452548,5746,HCT-15,1
171271,452548,5746,HCT116,1
171273,452548,5746,IGROV1,1
171274,452548,5746,HT29,1
171275,452548,5746,A498,0
171276,452548,5746,786-0,1
171277,452548,5746,ACHN,1
171278,452548,5746,COLO 205,1
171282,452548,5746,NCI-H226,1
171283,452548,5746,OVCAR-4,0
171284,452548,5746,NCI-H460,0
171285,452548,5746,RPMI-8226,1
171287,452548,5746,KM12,0
171288,452548,5746,K-562,1
171289,452548,5746,MALME-3M,1
171290,452548,5746,MOLT-4,1
171291,452548,5746,MCF7,1
171292,452548,5746,NCIH23,1
171293,452548,5746,BT-549,1
171295,452548,5746,UACC62,0
171298,452548,5746,SNB-19,1
171299,452548,5746,SW-620,1
171300,452548,5746,SR,1
171301,452548,5746,UACC-257,0
171302,452548,5746,U251,1
171303,452548,5746,MDA-MB-231,1
171304,452548,5746,HS 578T,1
171305,452548,5746,OVCAR3,1
171307,452548,5746,SK-MEL-5,0
171310,452548,5746,SK-MEL-2,0
171313,135410875,5311,COLO 205,1
171315,135410875,5311,ACHN,1
171316,135410875,5311,A549,1
171317,135410875,5311,A498,0
171318,135410875,5311,786-0,0
171319,135410875,5311,IGROV1,1
171320,135410875,5311,HT29,1
171326,135410875,5311,NCI-H226,1
171327,135410875,5311,U251,0
171328,135410875,5311,SR,0
171330,135410875,5311,SNB-19,0
171331,135410875,5311,SK-OV-3,0
171332,135410875,5311,UACC62,0
171335,135410875,5311,T-47D,0
171336,135410875,5311,MDA-MB-468,0
171338,135410875,5311,SK-MEL-2,0
171339,135410875,5311,OVCAR3,0
171340,135410875,5311,MDA-MB-231,1
171341,135410875,5311,HS 578T,0
171342,9854073,5035,U251,0
171343,9854073,5035,T-47D,1
171344,9854073,5035,PC-3,1
171345,9854073,5035,HCT-15,1
171346,9854073,5035,MALME-3M,1
171347,9854073,5035,LOX IMVI,0
171348,9854073,5035,MOLT-4,1
171349,9854073,5035,MCF7,1
171350,9854073,5035,OVCAR-4,0
171351,3081361,5035,A498,1
171352,3081361,5035,COLO 205,1
171355,3081361,5035,HCT116,1
171356,3081361,5035,HCT-15,1
171358,3081361,5035,HT29,1
171361,3081361,5035,MALME-3M,1
171362,3081361,5035,K-562,1
171363,3081361,5035,NCIH23,1
171365,3081361,5035,MOLT-4,1
171366,3081361,5035,MCF7,1
171368,3081361,5035,RPMI-8226,1
171369,3081361,5035,OVCAR-8,1
171370,3081361,5035,SNB-19,1
171371,3081361,5035,UACC-257,1
171372,3081361,5035,SW-620,1
171373,3081361,5035,SR,1
171374,3081361,5035,BT-549,1
171375,3081361,5035,MDA-MB-468,1
171378,3081361,5035,PC-3,1
171379,3081361,5035,SK-MEL-5,1
171380,3081361,5035,SK-MEL-2,1
171381,3081361,5035,SK-MEL-28,1
171382,3081361,5035,MDA-MB-231,0
171383,3081361,5035,HS 578T,1
171385,60198,68740,SNB-19,0
